"oz1","oz2","oz3","oz4","oz5","oz6","oz7","oz8","oz9","oz10","oz11","oz12","oz13","oz14","oz15","oz16","oz17","oz18","oz19","oz20","oz21","oz22","oz23","oz24","oz25","oz26","oz27","oz28","oz29","oz30","oz31","oz32","oz33","oz34","oz35","oz36","oz37","oz38","oz39","oz40","oz41","oz42","oz43","oz44","oz45","oz46","oz47","oz48","oz49","oz50","oz51","oz52","oz53","oz54","oz55","oz56","oz57","oz58","oz59","oz60","oz61","oz62","oz63","oz64","oz65","oz66","oz67","oz68","oz69","oz70","oz71","oz72","oz73","oz74","oz75","oz76","oz77","oz78","oz79","oz80","oz81","oz82","oz83","oz84","oz85","oz86","oz87","oz88","oz89","oz90","oz91","oz92","oz93","oz94","oz95","oz96","oz97","oz98","oz99","oz100","oz101"
6.2078147e-001,1.2071257e+000,2.5469558e+000,1.5080983e+000,2.2430127e+000,-2.0056515e-002,-5.2507761e-001,6.1084112e-001,1.0697842e+000,-4.3541374e-001,1.4398646e+000,-8.6588666e-001,-1.3124043e+000,-1.5620466e+000,4.1599242e-001,1.5793008e-001,-8.0593729e-001,-6.2434645e-001,6.3862289e-001,9.5088483e-001,1.3087003e+000,-1.2038577e+000,7.5516345e-001,6.7208657e-001,1.1594844e+000,8.2453299e-001,-1.0470391e+000,-9.4543886e-001,1.6333758e-001,4.2926790e-001,1.5730491e-001,9.7862918e-001,-1.4989594e+000,-7.5795632e-001,-5.8251019e-001,-7.6811252e-002,-3.1526682e-002,1.2874286e+000,1.2115763e+000,-6.4791778e-001,-5.7612460e-001,1.0950527e+000,1.4744253e+000,-1.3201202e+000,-4.3538024e-001,1.5305562e+000,2.3181654e-001,1.3339785e-001,3.3118972e-001,-6.4902256e-001,-2.4879353e-002,1.3131071e-001,-2.6380481e-001,-1.7708542e+000,1.3253524e+000,-1.2711677e+000,-1.3665539e+000,1.0793152e+000,1.4932986e+000,-1.1922101e+000,8.9061734e-001,1.6898011e+000,-4.7547015e-001,2.4967473e-001,1.6365622e-002,1.0927557e+000,7.7432177e-001,-1.7481571e-001,-5.6217408e-001,-1.3309303e+000,-1.2995999e+000,1.0848403e+000,4.0566747e-002,6.1277800e-002,-1.7307915e+000,6.0013629e-001,8.7748997e-001,-1.0139629e+000,7.9878805e-002,2.2343943e-001,5.1953810e-002,-4.6250294e-001,1.1196807e+000,-1.4885598e+000,5.6051358e-001,1.5029025e+000,-4.1208491e-001,2.4729946e-001,-4.8849217e-001,1.3923054e+000,-1.4670353e+000,-1.4958159e+000,7.2743756e-001,-5.7191712e-001,-1.1920046e+000,-7.2843839e-001,-2.6904496e-001,-1.2702654e-001,9.2240185e-001,1.2759774e+000,-4.4608668e-001
-8.3908792e-001,-1.5645425e+000,-8.1929268e-001,-4.7018365e-001,-5.5536417e-001,2.3593796e+000,1.1787616e+000,8.6906217e-001,-9.3740857e-001,1.3253734e+000,3.5666723e-001,5.0808131e-001,-7.0053976e-001,1.5619337e+000,9.7885181e-001,-3.7824598e-001,-9.7205737e-001,6.6916350e-001,-8.8803685e-001,-9.7115553e-001,1.0775123e+000,7.2974683e-001,8.8124024e-001,2.2600018e-001,-8.7142692e-001,1.3202065e+000,1.1453630e+000,6.1706872e-001,3.5171431e-001,-8.2348911e-001,-1.0929975e+000,5.8946806e-002,2.6624836e-001,-1.0111911e+000,-1.3983137e+000,7.6980183e-001,-5.0198891e-002,1.4450745e+000,1.4164152e+000,1.1780818e+000,9.5609778e-002,1.0491526e-002,-8.0934806e-001,3.8006317e-001,1.4282766e+000,8.7936768e-001,-7.0259719e-001,-8.1842126e-001,-1.5524072e+000,7.8210059e-002,3.3534460e-002,3.1270803e-001,-1.6669359e+000,1.0802818e+000,5.1458799e-001,-1.3930839e+000,-8.8550342e-001,8.5461897e-001,-1.5912399e+000,1.0711383e-001,-7.4474121e-001,-1.3388789e+000,1.1769216e+000,8.6793553e-001,2.6332894e-001,-2.8879275e-001,1.7385943e+000,1.7329724e+000,4.3502522e-001,8.5240956e-001,-6.2452494e-001,-5.3469892e-001,-1.6367390e+000,6.8507944e-001,1.4544058e-001,1.4054091e+000,-2.3983041e-001,1.5418799e+000,-1.4532165e+000,-1.4590946e+000,4.8378349e-001,1.0458666e+000,-4.4186497e-001,-1.1576195e+000,2.8690757e-001,1.4046794e+000,-2.3326329e-001,-5.2300322e-001,3.0035757e-002,1.0552727e+000,-1.4282882e+000,1.3484854e+000,-1.3799021e+000,-1.0169380e+000,1.0548551e+000,-8.8415912e-001,3.3009444e-001,-1.1426062e+000,9.9775532e-001,-3.6153033e-001,-2.1363992e-001
1.6044111e+000,1.6834341e+000,1.1851344e+000,-6.0292080e-002,1.6048905e+000,7.7149262e-002,5.3922912e-001,2.1331934e-001,1.4197195e+000,-8.3634847e-001,1.1103561e+000,-1.1483797e+000,-1.0394262e-001,1.4606817e+000,5.7817509e-001,4.8181970e-001,6.9053636e-001,7.1233286e-001,-8.8637930e-001,1.4420043e-001,7.1576618e-001,-1.2497936e+000,-7.0970565e-003,8.7277850e-001,1.4842731e+000,2.2707186e-001,-1.0362558e+000,-5.8570083e-001,-1.3848033e+000,6.9478401e-001,1.7094560e+000,4.1619691e-001,1.2480460e+000,-5.9191105e-002,8.1375611e-001,-1.6219134e+000,7.1827993e-001,6.5382978e-001,9.4104335e-001,1.0234773e+000,1.1883663e+000,6.5531736e-001,2.2257688e-001,-5.1656206e-001,8.1915515e-002,1.2521290e+000,1.6476734e+000,1.4429517e+000,6.4839522e-001,-1.9695393e-001,2.6489502e-001,-5.1290562e-001,-1.5981693e+000,1.2800957e+000,1.4166809e+000,-8.7719638e-002,1.7342940e+000,1.5598926e+000,-5.2194063e-001,1.5810619e+000,1.4887501e+000,3.4953585e-001,-1.2976393e+000,2.0609158e-001,-9.4580413e-001,-2.4455558e-001,2.9949563e-001,-1.5034866e+000,2.5217408e-001,1.5094774e+000,-1.4775414e+000,-3.2848262e-001,-9.3327445e-001,-1.3842658e+000,2.5455073e-001,1.6791506e+000,-1.7176283e+000,-1.2115719e+000,-3.1172714e-001,-7.0041687e-001,-1.6066329e+000,-6.7309475e-001,1.7244906e+000,-1.1427024e+000,1.0539643e+000,2.0278440e-001,4.0399152e-001,1.6696692e+000,-1.3368918e+000,1.6121595e+000,1.4968540e+000,-6.9992142e-001,-1.0373162e-001,1.3101587e+000,-1.1160877e-001,-1.1821565e+000,7.3206968e-001,-1.9580938e-001,8.3110900e-001,-1.6112953e+000,1.0220111e+000
-1.3574988e+000,-5.3004100e-001,-5.1508314e-001,1.4377672e+000,-9.7027876e-001,2.3963557e+000,1.7228427e+000,1.5219250e-001,-1.2154744e-001,1.2699250e+000,2.5083232e-001,-7.4257848e-001,-1.5856338e+000,-1.0732936e+000,1.2785075e+000,-9.1975593e-001,3.8752218e-001,-1.1226678e+000,-1.1445346e+000,1.0393394e+000,-1.3769795e+000,-1.4711154e-002,-3.8321669e-001,-6.9113995e-001,1.6299395e+000,1.5540774e+000,-9.1998332e-001,-5.5708856e-001,-1.0672393e+000,7.1923959e-002,7.8262629e-001,-7.0084172e-001,-1.2708993e+000,1.5261213e+000,8.0991035e-001,-1.3632027e-001,5.0603303e-001,1.3826125e+000,8.8097527e-001,-1.4937628e+000,9.4913747e-001,7.3077292e-001,5.5685925e-001,-1.4875507e+000,8.1980956e-001,9.2284657e-001,6.7241890e-001,1.3517018e+000,8.7230255e-001,-1.2312933e+000,-8.9781112e-001,9.6488598e-001,-1.4201345e+000,-9.0325687e-001,1.3105315e-001,6.8139387e-002,-1.5371140e+000,-1.4083575e+000,-4.1721740e-001,9.4160584e-001,7.4552195e-001,1.1182152e+000,-2.9119099e-001,3.6368356e-002,-8.3777574e-001,-2.0403441e-001,9.3007324e-001,1.0873635e+000,6.5495550e-001,-8.3823636e-001,1.2165467e+000,-9.7015443e-001,-3.3758923e-001,1.4429985e+000,5.0706107e-001,-1.4054361e+000,1.3516950e+000,4.9155790e-002,1.0937942e+000,-1.2513324e+000,-8.1642088e-001,-3.3732969e-001,-1.5706311e+000,7.9822259e-001,-7.7173580e-001,-6.5214375e-001,1.4051195e+000,-1.0936514e-001,-3.1550306e-001,-1.1471494e+000,1.5183716e+000,1.4855250e-001,-1.6588828e+000,6.8400059e-001,1.4523731e+000,6.6627844e-001,6.1489310e-001,9.4559838e-001,5.6800488e-002,-1.3716401e+000,1.0262291e+000
-8.0653334e-001,-1.0457293e+000,-5.8756289e-001,1.1768113e+000,-5.8495731e-001,-5.7467518e-001,4.1928932e-001,-1.5314644e+000,-1.0471394e+000,3.6796103e-001,7.1906182e-001,1.1206309e+000,-1.4977414e+000,-5.1573420e-001,-1.1894438e+000,8.8980983e-001,-1.8415435e-001,-3.3991450e-001,-1.6449029e+000,-1.7179064e+000,-3.8553491e-001,-1.3162811e+000,3.2197859e-002,-1.6204765e+000,1.7022932e+000,2.9817294e-001,5.2222330e-002,7.4940052e-001,7.4972995e-001,2.9953019e-001,8.0034171e-001,-7.2089170e-001,9.3537740e-001,-1.0381169e+000,7.6828146e-001,-3.8403187e-001,5.9265111e-001,7.7429513e-001,9.5536280e-002,-1.5077177e+000,-1.4387220e+000,-1.1599884e+000,8.0810281e-001,1.4602273e+000,-1.4112403e+000,-1.4750690e+000,1.6892145e+000,1.2231340e+000,6.9312797e-001,-4.4247873e-001,-6.1842363e-001,9.2395083e-001,-1.2188299e+000,5.4224914e-001,1.1976905e-001,-6.4608893e-001,-5.3190346e-001,-1.6321020e+000,1.2660552e+000,7.7316607e-001,-1.4294355e-001,-4.7782344e-001,-2.6345008e-001,-6.7192515e-002,-3.9746975e-001,2.0384798e-001,-1.1841705e+000,-4.9428207e-001,-1.1351828e+000,1.2979135e+000,-2.2266471e-001,1.0556718e-001,-7.1414381e-001,-1.6716797e+000,2.0608091e-003,-8.5960048e-001,8.7752031e-001,-1.5416539e+000,-2.7646169e-002,-6.0627497e-001,3.4070734e-001,-1.1840113e+000,-6.3675226e-001,1.3219761e+000,-7.8926843e-001,4.6032669e-001,-7.4106241e-002,3.1012993e-001,1.1625424e+000,8.9595007e-001,1.2780266e+000,-8.8542412e-001,-1.6851023e+000,-4.9601978e-001,1.2458204e+000,-4.0895880e-001,2.5125412e-001,-1.1088946e+000,1.6852329e+000,1.9277627e-001,7.2039668e-001
4.3919362e-001,-1.4221903e-001,5.1136303e-001,6.8678464e-001,5.3008990e-001,2.4483514e+000,1.4619402e+000,1.7891250e+000,1.6318034e+000,1.4180425e-001,-3.7755267e-001,1.1041629e-001,3.3358337e-001,3.2585443e-001,-3.2879743e-001,8.0501467e-001,3.9653404e-002,-5.9031947e-001,-1.7237518e+000,-5.1998867e-001,-1.5944661e-001,4.7419403e-001,5.2395030e-001,4.1956583e-001,1.4247968e+000,-1.2006487e-001,-9.0434391e-001,-1.2320831e+000,1.5459119e+000,-6.4783491e-001,6.0941416e-001,1.4258884e+000,-2.3472636e-002,-1.2249066e-001,-1.0685158e+000,-8.6763663e-001,-6.0991796e-001,-6.8881307e-001,-6.0389451e-001,-3.6351951e-001,8.5242453e-001,7.4659517e-001,4.3406664e-001,1.4348853e+000,1.4961009e+000,7.6441293e-001,-9.5240091e-001,-7.3569048e-001,9.7794078e-001,-4.9606801e-001,1.3409209e+000,-1.6524848e+000,1.1712733e+000,1.3060935e+000,6.0362184e-001,9.5251654e-001,-9.6028810e-001,-8.2292628e-001,-6.2499653e-001,2.4970902e-001,-7.1310980e-001,-1.3992327e+000,-3.9139785e-001,-2.9284489e-001,1.3385089e+000,1.0914626e+000,7.2107746e-001,2.5710509e-002,1.2835782e+000,4.1163754e-001,-1.3038775e+000,2.1139535e-001,-8.6185895e-001,8.5777753e-001,-1.4046929e-001,6.2172278e-001,1.1866071e+000,-1.5678516e+000,2.1316098e-001,7.3148957e-001,1.1957798e-001,-3.5557962e-001,9.7474563e-001,1.6406147e+000,-5.7755130e-001,1.8316996e-001,-2.5446834e-001,1.0740623e+000,3.8103052e-001,3.1238324e-002,-7.4037658e-002,-2.7802036e-001,-1.5401802e+000,1.0147554e+000,-7.9177198e-001,7.3590676e-001,-1.7323648e+000,1.4073204e+000,1.0839486e+000,-5.0076717e-001,7.0866548e-001
1.6493708e-001,-2.1710669e-001,7.4443259e-001,1.1668780e+000,6.2495518e-001,-6.7797084e-001,-6.0881362e-001,-5.5273572e-001,-3.6824517e-003,9.1979099e-001,1.3764661e-001,1.8216188e-002,4.6519925e-002,-1.0951734e-001,1.4402811e+000,1.5198449e-001,4.8203793e-001,-1.1903792e+000,1.4216706e+000,-9.2627805e-001,-1.3589331e+000,-1.2301080e+000,-1.5512004e+000,1.2322396e-001,7.3657483e-001,-3.3624162e-001,-4.6087256e-001,-1.1630104e+000,1.0691943e-001,-7.2987211e-001,6.4012714e-001,4.9115543e-001,1.0970493e+000,-6.9032910e-001,-8.3176563e-001,-3.3805803e-001,1.0581427e-001,-8.1237715e-001,1.1289837e+000,-9.9632673e-001,9.7060500e-001,-4.6957268e-001,-6.3193842e-001,-3.8133172e-001,1.5703265e+000,1.7853633e-001,1.4348587e+000,-1.5874637e+000,-9.3715039e-001,3.1934682e-001,-3.8988004e-001,1.5267851e+000,-7.8981239e-001,-5.0406190e-001,-1.0355833e+000,2.6477109e-002,-1.2095556e+000,1.5656269e+000,3.8706003e-001,-6.0515199e-001,1.0314093e+000,-1.1698759e-001,-7.6282501e-001,-5.6773395e-003,-1.0392217e+000,-9.7004297e-001,8.2690252e-001,4.8208861e-001,-7.1175376e-001,9.4016817e-001,1.1974815e+000,2.3945347e-001,8.2740929e-001,4.6198642e-001,1.6030086e+000,1.9382867e-001,9.0487616e-001,-5.1797579e-001,-3.8907631e-001,-7.9898835e-001,-5.6433761e-001,-7.2586526e-001,-6.1612996e-001,-9.9869371e-001,-1.2488282e+000,1.6423853e+000,-1.6626961e+000,3.5414737e-001,-1.5370572e-001,-8.5435910e-001,-1.2946053e+000,-3.2938987e-002,-9.0817751e-002,-1.5961495e+000,-6.8121851e-001,5.1719418e-001,-1.0659703e+000,6.5804839e-001,2.3506285e-001,5.9236889e-001,1.5037346e+000
-1.1226779e+000,-1.0443680e+000,-6.0924197e-002,1.4101605e+000,-3.2917338e-001,-2.7050969e-001,-1.3431524e+000,1.6678513e+000,-1.2628174e+000,9.2095144e-001,-9.9350109e-001,-1.9974178e-001,4.5760937e-001,1.5672971e-001,1.7391526e+000,-1.3811911e+000,-1.9273780e-001,-9.1813952e-002,1.1161399e+000,3.1567722e-001,-2.2123284e-001,1.0765906e+000,1.5546608e+000,1.4309429e+000,-1.2126481e-001,-1.6736173e+000,1.6073828e+000,-1.5972262e+000,1.0118403e+000,-1.6759282e+000,-3.7920145e-001,-9.2333648e-001,3.9761500e-001,-1.2913557e+000,6.1103262e-001,-1.4894384e+000,9.1957737e-001,-8.2697815e-001,-6.2822611e-001,1.4233316e+000,1.4649926e+000,-1.6733495e+000,7.1006050e-001,-4.8949990e-001,-1.2861364e+000,-4.4030441e-001,5.3952137e-001,1.6070677e+000,-1.1765943e+000,4.0222278e-001,-2.2265967e-001,-5.0915787e-001,7.0468934e-001,1.5714925e+000,1.3032972e+000,8.2268285e-001,-1.5784626e+000,-1.0504303e+000,1.4821426e+000,3.8813794e-001,1.4159626e+000,-1.3207210e+000,2.6521442e-001,-1.3215351e+000,1.0119692e+000,1.4810553e+000,-3.6294545e-002,-1.5726244e+000,-5.1645661e-001,4.4209544e-001,-4.7803366e-002,3.5591361e-001,-1.0179007e+000,3.9229958e-001,-4.3624303e-001,1.4072386e+000,1.0573002e+000,-6.1237732e-001,-5.5227914e-001,-1.2036526e+000,3.7025671e-001,1.4138265e+000,2.4427892e-001,1.2664484e+000,9.6038461e-001,-8.5729101e-001,-2.1010445e-001,-6.8008471e-001,-1.4422663e-001,-1.6456895e+000,-1.9390045e-001,5.9526629e-001,1.3639857e+000,9.7293652e-001,1.3971647e+000,5.5340754e-001,1.6022552e-001,2.8999008e-002,-1.2088554e+000,4.5418815e-001,1.0237069e+000
-1.2713392e-001,-7.2700844e-001,7.3340552e-002,9.2521234e-001,-3.6384034e-001,-4.1816276e-001,-1.5462449e+000,7.6033485e-001,1.2408059e+000,5.3156774e-001,-1.6064726e+000,9.6838417e-001,3.8606082e-001,1.3794232e+000,6.3009630e-002,-1.4722534e+000,-1.5799499e+000,8.8845851e-001,9.1334394e-001,1.3189020e+000,-6.3258849e-001,-1.2436194e+000,-7.7191153e-002,2.7278561e-001,1.4822145e+000,-2.4083497e-001,-1.4526967e+000,1.6536565e+000,1.3337713e+000,-5.9891476e-001,-1.4371476e+000,3.4043703e-001,-1.5915734e+000,-1.2962564e+000,3.1676343e-002,1.5751156e+000,-5.3697041e-001,-1.1839982e+000,-1.4708718e+000,1.3827766e+000,1.6107093e+000,4.4414065e-001,-1.1562676e+000,-5.5672925e-001,-1.7183784e+000,-7.8830738e-001,9.1057500e-003,-2.6754280e-001,6.2082227e-001,-1.7335846e+000,-3.2267823e-001,-1.8986393e-001,-1.5876699e+000,-3.2949617e-001,-4.1033205e-001,1.6950714e+000,-8.4098649e-001,-1.6533562e+000,5.7651607e-001,8.8895466e-001,7.7973112e-001,-1.4463573e+000,1.3959014e+000,5.1595309e-001,-5.6578734e-001,6.7003201e-001,1.6051483e-001,-1.5955554e+000,-1.6772727e+000,9.7334387e-001,1.2811267e+000,8.5802067e-001,1.6665465e+000,-3.6879196e-001,1.5611230e+000,-1.4452904e+000,-5.7994964e-001,1.0845761e+000,-2.4814523e-001,1.4077278e+000,1.4072535e+000,9.2047400e-001,4.6547764e-001,4.1887658e-001,1.5541538e+000,1.6052106e+000,5.1758089e-001,-1.1409942e+000,-9.8386153e-001,-1.0659520e+000,2.5234323e-002,-9.8122716e-002,8.4319917e-001,-1.4988434e+000,1.6911394e+000,-1.5252419e+000,-1.5868799e+000,-7.7899076e-001,4.1904871e-001,-2.5280279e-001,9.5724069e-001
2.1563787e+000,1.7251234e+000,1.3839891e+000,4.0726218e-001,2.1283324e+000,-1.6374039e-001,-3.1093354e-001,-4.4439356e-001,1.1477110e+000,-1.4215843e+000,-1.5449859e-002,-1.3958910e+000,6.2696745e-001,-1.2789633e+000,-8.0316417e-001,-5.3365042e-001,4.0365223e-002,3.7081418e-001,-5.4307354e-001,-1.6331724e+000,1.0135880e+000,-1.6585476e+000,1.0681791e+000,1.6746734e+000,-7.5689410e-001,-1.6859239e+000,-7.3101845e-002,7.5735388e-001,-1.5477718e+000,6.6196969e-001,3.5970031e-001,1.0181477e+000,-9.9491237e-001,-8.5501601e-001,1.1583932e+000,6.3514497e-001,-8.5790226e-001,-1.6456004e-001,-2.3189660e-001,8.5570836e-001,1.1864032e+000,-9.4860001e-001,-1.0049179e+000,1.1478829e+000,1.5988504e+000,-1.5322548e+000,-4.6782978e-001,5.0554009e-001,-4.0194801e-001,-6.4049626e-001,5.4503495e-001,-1.6496197e+000,-1.6061299e+000,-1.4124960e+000,-8.8079208e-001,-7.6494621e-001,-5.4219776e-001,4.8960031e-001,-1.0761107e+000,2.6357003e-001,1.3743973e+000,1.0861153e+000,-1.9463988e-001,-1.1011201e+000,-1.2624719e+000,1.4077538e+000,-8.8314841e-001,-7.5319498e-001,-1.0369069e+000,1.6026709e+000,9.4755769e-001,8.1737614e-001,5.1766705e-001,-8.0552021e-001,-1.1019203e+000,1.0936401e+000,5.6721613e-001,-3.7471204e-001,1.6901088e+000,-4.8385938e-001,-6.9383189e-001,-4.2345774e-001,9.5747851e-001,6.7134968e-002,9.2151385e-002,-1.1559345e+000,-1.4598996e+000,7.6465217e-001,7.4853172e-001,7.7384023e-001,-1.9006695e-001,-7.3616687e-001,1.6670387e+000,-1.3986415e+000,1.6142393e+000,-1.5395954e-002,2.7037805e-001,-6.3399553e-002,-9.1498753e-001,4.1018393e-001,1.1860740e+000
-1.5789557e+000,-1.3647431e+000,-1.3877632e+000,-1.3872596e+000,-1.1633002e+000,1.2427215e+000,1.0880706e+000,-2.1439462e-001,8.3688748e-001,1.4335545e+000,6.0985669e-001,-1.3309914e-001,-1.3400505e+000,-2.6899598e-001,1.0675031e-001,1.8472284e-001,5.6983737e-001,-6.6377397e-001,-9.5579631e-001,-7.5995856e-001,4.0488753e-001,1.5530768e+000,2.6499822e-001,-2.3250513e-001,1.6100789e+000,-2.5720884e-001,1.1925730e+000,-6.7967788e-001,3.6548112e-001,-7.4286433e-001,6.4021042e-001,-3.2523266e-001,1.0721235e+000,-1.0471181e+000,-9.0676092e-001,-1.6009542e+000,1.5860756e+000,-1.6611111e+000,1.1567746e+000,1.2046249e+000,-1.3540732e+000,-5.8321957e-001,6.2921311e-001,-1.6896315e+000,2.2193834e-001,-1.4992675e+000,-1.4812181e+000,-9.9275072e-001,9.1565414e-001,1.4009430e+000,-9.3744509e-001,1.0498011e+000,-1.0564496e+000,3.2365717e-001,-9.7585519e-002,-4.7949171e-001,-8.0842929e-001,-1.0040587e+000,2.2033812e-001,-6.4198062e-001,-7.6781019e-001,6.2045616e-001,-1.0696385e+000,1.1851688e+000,-2.3465793e-001,-1.5865391e+000,-2.1771157e-001,1.1185595e-001,1.4993958e+000,-2.2855470e-002,1.4260447e+000,-1.4903576e+000,7.2830428e-001,-4.6322279e-001,9.0016745e-001,-9.6565750e-001,1.5875850e+000,6.5325128e-001,1.1092904e+000,-1.5561173e+000,6.8249637e-001,1.7297314e-001,-2.7132594e-001,-1.1749565e+000,-3.1816676e-001,4.1543107e-001,1.2320295e+000,1.0284705e+000,-1.2686240e+000,9.2300187e-001,-1.7436196e-003,-4.8306880e-002,9.3925218e-001,6.3194595e-001,2.7502131e-001,-1.4809960e+000,4.6155663e-001,-6.5876094e-001,3.2748924e-001,1.6371353e+000,-4.4133227e-001
-3.8891173e-001,-3.0955141e-001,-2.3342838e-001,-7.5601016e-001,-4.1935671e-001,-3.9305478e-001,-1.3912903e+000,-9.5660116e-001,-8.7427015e-001,-3.0495011e-001,-6.1282117e-001,-4.4949455e-001,-3.5922188e-001,1.0648691e+000,1.3664213e+000,-1.2344993e+000,1.2470478e+000,-8.8097028e-001,-9.9379765e-001,1.3812670e+000,1.9497989e-001,-2.0874361e-001,-5.6020340e-001,-1.0763168e+000,1.6504265e+000,1.6928474e+000,7.4111053e-002,1.6132783e+000,-5.8218707e-001,-5.7730441e-001,6.7721078e-001,1.5206818e+000,-5.3465227e-001,4.0564496e-001,-7.6207349e-001,-1.2317927e+000,-1.2259492e+000,-2.5951643e-001,-1.1309824e+000,1.0048561e+000,-1.0093664e+000,-4.3825885e-001,-4.9656582e-001,7.2587952e-001,-2.0738632e-001,-1.6245314e+000,1.3402837e-001,5.2893292e-001,1.6783659e+000,1.1792218e+000,-1.2002629e+000,-6.5699266e-001,1.3105733e+000,9.7045717e-001,5.7634557e-001,7.3348525e-001,1.2403098e+000,2.9092335e-001,1.1202356e+000,1.1085809e+000,-1.7746560e+000,9.1011663e-001,-7.4111511e-001,-1.2371144e+000,1.5062168e+000,-1.5388800e-001,-1.1138823e+000,3.1233135e-002,7.4485775e-001,-5.4842635e-001,-8.1116487e-001,-1.0548519e+000,-8.8759541e-003,8.6982381e-001,2.0485642e-001,8.9962043e-001,7.8962504e-001,-3.7582956e-001,-7.5903526e-001,-3.4436883e-001,1.6649619e-001,-1.4219251e+000,-5.5987414e-001,1.1031438e+000,1.3734397e+000,-1.3552685e+000,1.4948397e+000,1.1112493e+000,1.5012844e+000,-1.6154169e+000,6.3468830e-001,1.4870225e+000,-1.4276814e+000,-1.4467461e+000,-1.6745791e+000,-7.7583535e-001,-1.4396780e+000,-6.3812591e-001,3.3050807e-002,1.1602253e+000,9.2153987e-001
-1.5471566e-001,1.8426808e-001,7.1149777e-001,4.1260615e-001,2.9247690e-001,-7.5555349e-001,-1.3855240e+000,1.4315916e+000,1.6850577e+000,-9.5033100e-001,-6.2019722e-002,-1.2527475e+000,7.0908955e-001,5.1815930e-001,4.5397702e-002,-3.9013664e-001,-6.3638065e-001,7.7208323e-001,7.0277207e-001,1.7108253e+000,-1.0206026e+000,-8.2861690e-001,6.0176615e-001,6.3370633e-001,1.1335657e+000,7.5225622e-001,-5.4386381e-001,1.2503750e+000,1.1233446e+000,1.4037413e-001,-3.0268705e-001,-1.3160463e+000,-1.5090747e+000,-1.8806457e-001,-2.4967342e-001,-7.3286257e-001,-1.1304812e+000,-1.2392474e+000,-4.0806653e-001,8.7924166e-001,-1.2976467e+000,-1.6564121e+000,3.9527753e-001,5.0973863e-001,8.4315081e-001,-7.3601490e-001,-1.6865930e+000,9.3568189e-001,6.5656301e-001,5.3377742e-001,-9.9344879e-001,-5.9366105e-001,-1.3222482e+000,-9.2827166e-001,-1.3435354e+000,1.1444642e+000,-1.4433566e-002,1.1405915e+000,3.3563670e-001,3.3332873e-001,1.4625346e+000,-1.7806238e+000,-7.6536442e-001,-1.0993995e+000,4.9602523e-001,3.6670172e-001,1.2785437e+000,1.5022047e+000,-6.9233508e-001,1.4104461e-001,-1.5131898e+000,-7.7310346e-001,-5.6285579e-001,-1.2574877e+000,-7.5649333e-001,-1.0442205e+000,-6.2493259e-001,1.1756994e+000,1.1821915e+000,1.1989267e+000,-1.4756350e+000,-7.6469103e-001,-5.1766543e-001,-2.7388884e-001,1.0852974e+000,6.5059211e-001,-9.9032582e-001,-1.6484128e+000,4.2414309e-001,-1.5687627e+000,-1.1528268e+000,-1.2971566e+000,6.3581087e-001,1.1424451e+000,4.1542979e-001,-1.6720028e+000,4.8404951e-001,1.4775764e+000,1.1266430e+000,1.7176566e+000,8.2591206e-001
-1.7323078e-001,-9.9485339e-001,-6.7832314e-001,-1.7175841e+000,-6.1605722e-001,-1.3918531e+000,-1.5192436e+000,2.5861864e-001,1.5256887e+000,5.4392318e-001,8.9784864e-001,7.7730002e-001,8.0415903e-001,-7.5806447e-001,9.3421736e-001,-4.6054811e-001,1.2464671e-002,1.4703931e+000,1.4604544e+000,1.0439779e+000,1.9603780e-001,-1.2768760e+000,-7.9442379e-002,1.6751083e+000,7.8320109e-001,-5.6143874e-001,-1.7388970e-001,1.6330855e+000,-3.4985780e-001,-9.8418986e-001,-5.5767330e-001,7.3687022e-001,-5.2166783e-002,4.1394319e-001,-4.3117258e-001,6.3170942e-001,-1.6256671e+000,3.7248199e-001,-1.3766033e+000,-8.7390212e-001,1.6914396e-001,8.1702579e-001,-2.3228257e-001,-3.3319506e-001,-9.1383722e-002,6.9310698e-001,7.4949688e-001,1.5334438e+000,2.0685860e-001,1.7296739e+000,1.5754608e+000,-6.2765308e-001,3.5513354e-001,1.6504263e+000,-8.6033902e-002,-6.1450797e-002,1.6888790e+000,6.1347972e-001,1.6263769e+000,-7.4044405e-002,-8.4236565e-001,8.7820295e-001,-1.5733383e+000,7.7446782e-001,4.2946019e-002,-1.3530980e+000,1.5071515e+000,6.4517590e-001,9.1775393e-001,7.7440230e-001,3.6433692e-002,3.4559997e-001,1.5528229e-001,1.4346217e+000,4.4331745e-001,-8.8993264e-001,-1.4775168e+000,1.2808797e+000,-7.9817090e-002,3.9757800e-002,8.0924253e-001,1.0893138e+000,1.3698187e+000,-2.0380685e-001,6.3998853e-001,-1.1950637e+000,-9.9156049e-001,-1.2379333e+000,-5.7134596e-001,1.2593528e+000,-3.6038074e-001,-5.4607719e-001,1.0732792e+000,8.7208317e-001,-1.0625827e+000,1.4631798e+000,-8.1429760e-001,1.8353604e+000,6.8453300e-001,1.4588965e+000,1.2310722e-001
